lines,tokens,occurrences,repo_name
107,683,2,cri-o_cri-o
107,683,2,cri-o_cri-o
57,683,4,cri-o_cri-o
228,683,2,cri-o_cri-o
63,683,8,cri-o_cri-o
63,683,4,cri-o_cri-o
133,682,3,cri-o_cri-o
143,682,2,cri-o_cri-o
35,677,4,cri-o_cri-o
35,677,3,cri-o_cri-o
35,677,3,cri-o_cri-o
61,677,4,cri-o_cri-o
61,677,3,cri-o_cri-o
61,677,3,cri-o_cri-o
58,675,2,cri-o_cri-o
70,673,2,cri-o_cri-o
110,673,3,cri-o_cri-o
59,671,2,cri-o_cri-o
126,671,3,cri-o_cri-o
126,671,3,cri-o_cri-o
126,671,3,cri-o_cri-o
126,671,3,cri-o_cri-o
126,671,3,cri-o_cri-o
126,671,3,cri-o_cri-o
162,671,2,cri-o_cri-o
223,670,3,cri-o_cri-o
104,669,2,cri-o_cri-o
55,669,4,cri-o_cri-o
126,669,3,cri-o_cri-o
126,669,3,cri-o_cri-o
126,669,3,cri-o_cri-o
126,669,3,cri-o_cri-o
126,669,3,cri-o_cri-o
126,669,3,cri-o_cri-o
63,669,3,cri-o_cri-o
38,667,2,cri-o_cri-o
36,667,6,cri-o_cri-o
60,667,5,cri-o_cri-o
60,667,3,cri-o_cri-o
60,667,3,cri-o_cri-o
60,667,3,cri-o_cri-o
36,667,2,cri-o_cri-o
60,667,3,cri-o_cri-o
60,667,3,cri-o_cri-o
36,667,2,cri-o_cri-o
36,667,2,cri-o_cri-o
145,667,2,cri-o_cri-o
56,665,3,cri-o_cri-o
175,665,2,cri-o_cri-o
174,665,2,cri-o_cri-o
220,660,2,cri-o_cri-o
62,659,3,cri-o_cri-o
84,658,2,cri-o_cri-o
80,656,2,cri-o_cri-o
143,655,2,cri-o_cri-o
21,651,2,cri-o_cri-o
21,649,2,cri-o_cri-o
22,649,2,cri-o_cri-o
56,647,3,cri-o_cri-o
56,647,2,cri-o_cri-o
166,645,2,cri-o_cri-o
166,644,2,cri-o_cri-o
115,643,5,cri-o_cri-o
103,642,3,cri-o_cri-o
103,642,2,cri-o_cri-o
53,641,3,cri-o_cri-o
53,641,2,cri-o_cri-o
30,639,2,cri-o_cri-o
279,639,2,cri-o_cri-o
53,637,2,cri-o_cri-o
295,637,2,cri-o_cri-o
72,636,2,cri-o_cri-o
107,636,2,cri-o_cri-o
30,635,2,cri-o_cri-o
30,635,2,cri-o_cri-o
277,635,2,cri-o_cri-o
146,635,4,cri-o_cri-o
135,634,2,cri-o_cri-o
154,634,3,cri-o_cri-o
211,633,2,cri-o_cri-o
211,633,2,cri-o_cri-o
87,632,2,cri-o_cri-o
214,632,3,cri-o_cri-o
287,632,2,cri-o_cri-o
31,631,3,cri-o_cri-o
31,631,3,cri-o_cri-o
31,631,3,cri-o_cri-o
59,631,2,cri-o_cri-o
59,631,2,cri-o_cri-o
114,630,2,cri-o_cri-o
210,630,2,cri-o_cri-o
276,630,2,cri-o_cri-o
163,629,8,cri-o_cri-o
163,629,8,cri-o_cri-o
153,629,2,cri-o_cri-o
209,627,2,cri-o_cri-o
209,627,2,cri-o_cri-o
55,625,2,cri-o_cri-o
97,625,2,cri-o_cri-o
53,623,2,cri-o_cri-o
37,623,6,cri-o_cri-o
148,623,2,cri-o_cri-o
101,622,2,cri-o_cri-o
56,621,3,cri-o_cri-o
56,621,3,cri-o_cri-o
150,621,2,cri-o_cri-o
207,620,2,cri-o_cri-o
54,619,2,cri-o_cri-o
54,619,2,cri-o_cri-o
206,618,2,cri-o_cri-o
29,615,2,cri-o_cri-o
29,615,2,cri-o_cri-o
51,613,2,cri-o_cri-o
52,613,2,cri-o_cri-o
52,613,2,cri-o_cri-o
95,613,2,cri-o_cri-o
95,613,2,cri-o_cri-o
204,611,3,cri-o_cri-o
63,611,2,cri-o_cri-o
134,611,2,cri-o_cri-o
144,611,2,cri-o_cri-o
150,611,2,cri-o_cri-o
150,611,3,cri-o_cri-o
133,609,6,cri-o_cri-o
138,608,2,cri-o_cri-o
87,607,2,cri-o_cri-o
52,606,4,cri-o_cri-o
82,606,3,cri-o_cri-o
149,606,4,cri-o_cri-o
131,605,2,cri-o_cri-o
433,605,2,cri-o_cri-o
202,605,4,cri-o_cri-o
52,605,3,cri-o_cri-o
52,605,3,cri-o_cri-o
92,602,2,cri-o_cri-o
139,601,2,cri-o_cri-o
76,600,2,cri-o_cri-o
51,599,4,cri-o_cri-o
51,599,3,cri-o_cri-o
200,599,6,cri-o_cri-o
53,597,2,cri-o_cri-o
53,597,2,cri-o_cri-o
71,596,3,cri-o_cri-o
52,591,3,cri-o_cri-o
48,589,3,cri-o_cri-o
48,589,2,cri-o_cri-o
48,589,2,cri-o_cri-o
42,589,4,cri-o_cri-o
42,589,3,cri-o_cri-o
43,589,3,cri-o_cri-o
104,589,2,cri-o_cri-o
108,588,2,cri-o_cri-o
92,587,2,cri-o_cri-o
126,587,5,cri-o_cri-o
101,587,2,cri-o_cri-o
101,587,2,cri-o_cri-o
19,587,2,cri-o_cri-o
96,585,2,cri-o_cri-o
50,585,3,cri-o_cri-o
50,585,3,cri-o_cri-o
141,585,2,cri-o_cri-o
64,584,2,cri-o_cri-o
131,584,2,cri-o_cri-o
33,583,2,cri-o_cri-o
112,582,2,cri-o_cri-o
96,582,2,cri-o_cri-o
111,582,2,cri-o_cri-o
50,581,3,cri-o_cri-o
50,581,2,cri-o_cri-o
50,581,2,cri-o_cri-o
50,581,2,cri-o_cri-o
98,581,3,cri-o_cri-o
153,577,2,cri-o_cri-o
80,577,2,cri-o_cri-o
192,576,2,cri-o_cri-o
73,575,2,cri-o_cri-o
19,573,2,cri-o_cri-o
19,573,2,cri-o_cri-o
123,572,2,cri-o_cri-o
138,572,2,cri-o_cri-o
114,572,2,cri-o_cri-o
95,572,2,cri-o_cri-o
136,571,2,cri-o_cri-o
190,570,2,cri-o_cri-o
190,570,2,cri-o_cri-o
101,570,2,cri-o_cri-o
101,570,2,cri-o_cri-o
95,569,2,cri-o_cri-o
95,569,2,cri-o_cri-o
120,569,2,cri-o_cri-o
135,568,2,cri-o_cri-o
135,568,2,cri-o_cri-o
73,565,2,cri-o_cri-o
24,565,3,cri-o_cri-o
188,564,2,cri-o_cri-o
188,564,2,cri-o_cri-o
83,564,4,cri-o_cri-o
148,560,4,cri-o_cri-o
49,559,2,cri-o_cri-o
51,559,2,cri-o_cri-o
52,559,2,cri-o_cri-o
126,559,3,cri-o_cri-o
52,559,2,cri-o_cri-o
133,558,3,cri-o_cri-o
86,557,2,cri-o_cri-o
111,555,2,cri-o_cri-o
75,553,2,cri-o_cri-o
84,553,2,cri-o_cri-o
85,552,2,cri-o_cri-o
20,551,3,cri-o_cri-o
100,551,2,cri-o_cri-o
128,550,3,cri-o_cri-o
128,550,2,cri-o_cri-o
61,549,2,cri-o_cri-o
49,549,2,cri-o_cri-o
49,549,2,cri-o_cri-o
84,549,2,cri-o_cri-o
131,549,3,cri-o_cri-o
115,547,2,cri-o_cri-o
38,546,2,cri-o_cri-o
130,545,2,cri-o_cri-o
130,545,3,cri-o_cri-o
79,544,2,cri-o_cri-o
55,543,2,cri-o_cri-o
26,543,2,cri-o_cri-o
130,541,2,cri-o_cri-o
129,541,5,cri-o_cri-o
129,541,5,cri-o_cri-o
860,541,2,cri-o_cri-o
129,541,4,cri-o_cri-o
108,539,2,cri-o_cri-o
113,538,2,cri-o_cri-o
260,536,2,cri-o_cri-o
89,533,2,cri-o_cri-o
91,531,2,cri-o_cri-o
131,530,8,cri-o_cri-o
131,530,8,cri-o_cri-o
45,529,2,cri-o_cri-o
128,527,2,cri-o_cri-o
128,527,2,cri-o_cri-o
73,527,8,cri-o_cri-o
58,527,3,cri-o_cri-o
58,527,2,cri-o_cri-o
128,527,2,cri-o_cri-o
128,527,4,cri-o_cri-o
128,527,8,cri-o_cri-o
128,527,7,cri-o_cri-o
86,526,3,cri-o_cri-o
75,526,2,cri-o_cri-o
127,526,8,cri-o_cri-o
75,524,2,cri-o_cri-o
26,523,2,cri-o_cri-o
50,523,3,cri-o_cri-o
50,523,2,cri-o_cri-o
110,522,2,cri-o_cri-o
44,521,2,cri-o_cri-o
223,521,2,cri-o_cri-o
223,521,2,cri-o_cri-o
100,521,2,cri-o_cri-o
31,520,2,cri-o_cri-o
17,519,2,cri-o_cri-o
73,519,3,cri-o_cri-o
130,519,2,cri-o_cri-o
96,519,2,cri-o_cri-o
18,518,2,cri-o_cri-o
18,518,2,cri-o_cri-o
18,518,2,cri-o_cri-o
18,518,2,cri-o_cri-o
18,518,2,cri-o_cri-o
18,518,2,cri-o_cri-o
18,518,2,cri-o_cri-o
172,516,2,cri-o_cri-o
66,515,2,cri-o_cri-o
66,515,2,cri-o_cri-o
44,515,3,cri-o_cri-o
44,515,2,cri-o_cri-o
53,515,2,cri-o_cri-o
96,513,2,cri-o_cri-o
96,512,2,cri-o_cri-o
170,511,2,cri-o_cri-o
91,508,2,cri-o_cri-o
24,507,2,cri-o_cri-o
17,507,2,cri-o_cri-o
17,507,2,cri-o_cri-o
123,505,4,cri-o_cri-o
89,504,4,cri-o_cri-o
109,504,2,cri-o_cri-o
55,503,3,cri-o_cri-o
55,503,2,cri-o_cri-o
348,502,2,cri-o_cri-o
17,502,2,cri-o_cri-o
17,502,2,cri-o_cri-o
115,502,2,cri-o_cri-o
50,501,2,cri-o_cri-o
17,500,12,cri-o_cri-o
17,500,11,cri-o_cri-o
25,499,2,cri-o_cri-o
25,499,2,cri-o_cri-o
25,499,2,cri-o_cri-o
92,499,2,cri-o_cri-o
121,496,12,cri-o_cri-o
121,496,10,cri-o_cri-o
121,496,10,cri-o_cri-o
121,496,10,cri-o_cri-o
121,496,10,cri-o_cri-o
121,496,10,cri-o_cri-o
121,496,10,cri-o_cri-o
121,496,10,cri-o_cri-o
121,496,10,cri-o_cri-o
121,496,10,cri-o_cri-o
121,496,10,cri-o_cri-o
41,495,3,cri-o_cri-o
41,495,2,cri-o_cri-o
41,495,2,cri-o_cri-o
47,495,2,cri-o_cri-o
41,495,2,cri-o_cri-o
31,495,3,cri-o_cri-o
69,495,3,cri-o_cri-o
72,495,2,cri-o_cri-o
100,494,2,cri-o_cri-o
44,493,2,cri-o_cri-o
44,493,2,cri-o_cri-o
90,493,2,cri-o_cri-o
116,491,4,cri-o_cri-o
66,490,4,cri-o_cri-o
88,489,2,cri-o_cri-o
77,488,2,cri-o_cri-o
120,487,5,cri-o_cri-o
300,486,2,cri-o_cri-o
114,486,6,cri-o_cri-o
114,486,6,cri-o_cri-o
44,485,3,cri-o_cri-o
96,485,4,cri-o_cri-o
119,484,7,cri-o_cri-o
114,484,2,cri-o_cri-o
41,483,2,cri-o_cri-o
96,483,4,cri-o_cri-o
96,483,4,cri-o_cri-o
273,483,2,cri-o_cri-o
71,481,2,cri-o_cri-o
50,481,2,cri-o_cri-o
50,481,2,cri-o_cri-o
89,480,3,cri-o_cri-o
207,480,2,cri-o_cri-o
23,479,3,cri-o_cri-o
44,479,4,cri-o_cri-o
80,479,3,cri-o_cri-o
112,477,2,cri-o_cri-o
202,476,2,cri-o_cri-o
89,475,3,cri-o_cri-o
30,475,2,cri-o_cri-o
41,473,2,cri-o_cri-o
41,473,2,cri-o_cri-o
41,473,2,cri-o_cri-o
41,473,2,cri-o_cri-o
85,473,5,cri-o_cri-o
85,473,5,cri-o_cri-o
46,471,3,cri-o_cri-o
85,470,5,cri-o_cri-o
110,470,5,cri-o_cri-o
92,469,2,cri-o_cri-o
156,468,2,cri-o_cri-o
156,468,2,cri-o_cri-o
49,468,3,cri-o_cri-o
184,467,2,cri-o_cri-o
184,467,2,cri-o_cri-o
77,464,2,cri-o_cri-o
22,463,4,cri-o_cri-o
22,463,3,cri-o_cri-o
22,463,3,cri-o_cri-o
30,463,2,cri-o_cri-o
79,463,3,cri-o_cri-o
96,463,2,cri-o_cri-o
85,462,2,cri-o_cri-o
105,462,2,cri-o_cri-o
63,461,2,cri-o_cri-o
22,459,2,cri-o_cri-o
22,459,2,cri-o_cri-o
97,459,2,cri-o_cri-o
68,459,2,cri-o_cri-o
68,459,2,cri-o_cri-o
96,458,2,cri-o_cri-o
104,457,2,cri-o_cri-o
63,457,2,cri-o_cri-o
94,456,2,cri-o_cri-o
790,454,2,cri-o_cri-o
124,452,3,cri-o_cri-o
103,451,2,cri-o_cri-o
81,451,4,cri-o_cri-o
41,451,2,cri-o_cri-o
109,451,25,cri-o_cri-o
106,450,2,cri-o_cri-o
107,450,4,cri-o_cri-o
36,449,4,cri-o_cri-o
36,449,3,cri-o_cri-o
36,449,3,cri-o_cri-o
94,449,2,cri-o_cri-o
63,447,8,cri-o_cri-o
187,447,3,cri-o_cri-o
187,447,2,cri-o_cri-o
187,447,2,cri-o_cri-o
197,447,2,cri-o_cri-o
29,446,2,cri-o_cri-o
62,446,2,cri-o_cri-o
75,445,4,cri-o_cri-o
43,444,3,cri-o_cri-o
43,444,3,cri-o_cri-o
43,444,3,cri-o_cri-o
43,444,3,cri-o_cri-o
43,444,3,cri-o_cri-o
43,444,3,cri-o_cri-o
107,443,19,cri-o_cri-o
56,443,2,cri-o_cri-o
107,442,3,cri-o_cri-o
92,442,2,cri-o_cri-o
40,441,3,cri-o_cri-o
107,441,22,cri-o_cri-o
36,440,3,cri-o_cri-o
36,440,2,cri-o_cri-o
22,439,2,cri-o_cri-o
22,439,2,cri-o_cri-o
22,439,2,cri-o_cri-o
43,439,4,cri-o_cri-o
43,439,3,cri-o_cri-o
75,438,2,cri-o_cri-o
75,438,2,cri-o_cri-o
75,438,3,cri-o_cri-o
97,438,2,cri-o_cri-o
42,437,2,cri-o_cri-o
146,437,6,cri-o_cri-o
183,437,2,cri-o_cri-o
183,437,2,cri-o_cri-o
183,437,2,cri-o_cri-o
105,437,3,cri-o_cri-o
15,436,3,cri-o_cri-o
107,436,3,cri-o_cri-o
107,436,3,cri-o_cri-o
94,435,2,cri-o_cri-o
37,435,2,cri-o_cri-o
105,435,6,cri-o_cri-o
34,434,2,cri-o_cri-o
107,434,20,cri-o_cri-o
107,434,4,cri-o_cri-o
107,434,4,cri-o_cri-o
107,434,4,cri-o_cri-o
107,434,4,cri-o_cri-o
107,434,4,cri-o_cri-o
66,434,2,cri-o_cri-o
105,433,6,cri-o_cri-o
106,433,56,cri-o_cri-o
680,433,2,cri-o_cri-o
97,432,2,cri-o_cri-o
49,432,2,cri-o_cri-o
49,432,2,cri-o_cri-o
63,432,2,cri-o_cri-o
75,431,5,cri-o_cri-o
105,430,35,cri-o_cri-o
105,430,5,cri-o_cri-o
105,430,5,cri-o_cri-o
105,430,5,cri-o_cri-o
105,430,5,cri-o_cri-o
105,430,5,cri-o_cri-o
105,430,5,cri-o_cri-o
105,430,5,cri-o_cri-o
105,430,5,cri-o_cri-o
105,430,5,cri-o_cri-o
105,430,5,cri-o_cri-o
105,430,5,cri-o_cri-o
105,430,5,cri-o_cri-o
105,430,5,cri-o_cri-o
105,430,5,cri-o_cri-o
105,430,5,cri-o_cri-o
105,430,5,cri-o_cri-o
105,430,5,cri-o_cri-o
105,430,5,cri-o_cri-o
105,430,5,cri-o_cri-o
105,430,5,cri-o_cri-o
105,430,5,cri-o_cri-o
105,430,5,cri-o_cri-o
105,430,5,cri-o_cri-o
105,430,5,cri-o_cri-o
105,430,5,cri-o_cri-o
35,429,5,cri-o_cri-o
49,429,5,cri-o_cri-o
35,429,3,cri-o_cri-o
48,428,2,cri-o_cri-o
90,427,2,cri-o_cri-o
64,427,2,cri-o_cri-o
84,427,2,cri-o_cri-o
66,426,2,cri-o_cri-o
68,426,3,cri-o_cri-o
98,425,2,cri-o_cri-o
213,424,2,cri-o_cri-o
67,424,2,cri-o_cri-o
67,424,2,cri-o_cri-o
144,423,2,cri-o_cri-o
74,423,2,cri-o_cri-o
177,423,4,cri-o_cri-o
177,423,4,cri-o_cri-o
96,423,3,cri-o_cri-o
82,422,2,cri-o_cri-o
69,422,2,cri-o_cri-o
115,422,2,cri-o_cri-o
211,422,2,cri-o_cri-o
81,422,2,cri-o_cri-o
65,421,17,cri-o_cri-o
65,421,13,cri-o_cri-o
65,421,13,cri-o_cri-o
65,421,13,cri-o_cri-o
65,421,13,cri-o_cri-o
65,421,13,cri-o_cri-o
102,421,2,cri-o_cri-o
14,420,2,cri-o_cri-o
80,420,2,cri-o_cri-o
41,419,6,cri-o_cri-o
76,419,2,cri-o_cri-o
201,419,3,cri-o_cri-o
201,419,3,cri-o_cri-o
201,419,3,cri-o_cri-o
19,419,2,cri-o_cri-o
80,418,2,cri-o_cri-o
98,417,2,cri-o_cri-o
35,417,5,cri-o_cri-o
139,417,3,cri-o_cri-o
87,416,2,cri-o_cri-o
59,416,3,cri-o_cri-o
103,415,8,cri-o_cri-o
103,415,8,cri-o_cri-o
63,415,2,cri-o_cri-o
63,415,12,cri-o_cri-o
138,414,2,cri-o_cri-o
97,414,2,cri-o_cri-o
98,413,4,cri-o_cri-o
106,412,2,cri-o_cri-o
98,412,19,cri-o_cri-o
100,412,4,cri-o_cri-o
137,411,3,cri-o_cri-o
14,411,6,cri-o_cri-o
87,410,2,cri-o_cri-o
108,410,2,cri-o_cri-o
39,409,2,cri-o_cri-o
36,409,4,cri-o_cri-o
169,407,2,cri-o_cri-o
195,407,7,cri-o_cri-o
41,405,4,cri-o_cri-o
51,405,2,cri-o_cri-o
61,405,2,cri-o_cri-o
72,405,2,cri-o_cri-o
14,404,12,cri-o_cri-o
204,404,2,cri-o_cri-o
83,404,2,cri-o_cri-o
16,403,3,cri-o_cri-o
16,403,3,cri-o_cri-o
85,402,2,cri-o_cri-o
134,402,2,cri-o_cri-o
173,402,2,cri-o_cri-o
95,402,4,cri-o_cri-o
97,401,7,cri-o_cri-o
69,400,3,cri-o_cri-o
69,400,3,cri-o_cri-o
134,400,4,cri-o_cri-o
134,400,4,cri-o_cri-o
134,400,4,cri-o_cri-o
95,400,2,cri-o_cri-o
173,399,2,cri-o_cri-o
173,399,2,cri-o_cri-o
173,399,2,cri-o_cri-o
21,399,2,cri-o_cri-o
21,399,2,cri-o_cri-o
21,399,2,cri-o_cri-o
96,398,6,cri-o_cri-o
96,398,29,cri-o_cri-o
98,398,2,cri-o_cri-o
96,398,28,cri-o_cri-o
45,397,2,cri-o_cri-o
33,397,2,cri-o_cri-o
82,397,4,cri-o_cri-o
100,396,4,cri-o_cri-o
98,395,4,cri-o_cri-o
86,395,2,cri-o_cri-o
18,395,2,cri-o_cri-o
18,395,2,cri-o_cri-o
123,395,8,cri-o_cri-o
123,395,8,cri-o_cri-o
20,395,2,cri-o_cri-o
94,395,10,cri-o_cri-o
74,395,8,cri-o_cri-o
82,393,5,cri-o_cri-o
69,393,5,cri-o_cri-o
37,393,2,cri-o_cri-o
63,392,2,cri-o_cri-o
19,391,2,cri-o_cri-o
19,391,2,cri-o_cri-o
81,391,5,cri-o_cri-o
130,390,4,cri-o_cri-o
157,389,2,cri-o_cri-o
68,389,2,cri-o_cri-o
75,389,2,cri-o_cri-o
55,388,2,cri-o_cri-o
85,387,2,cri-o_cri-o
59,386,3,cri-o_cri-o
56,386,2,cri-o_cri-o
34,385,3,cri-o_cri-o
85,385,7,cri-o_cri-o
101,384,2,cri-o_cri-o
32,383,3,cri-o_cri-o
32,383,3,cri-o_cri-o
40,383,2,cri-o_cri-o
87,382,2,cri-o_cri-o
54,381,2,cri-o_cri-o
37,381,2,cri-o_cri-o
59,381,2,cri-o_cri-o
130,380,2,cri-o_cri-o
83,380,3,cri-o_cri-o
60,380,2,cri-o_cri-o
109,379,4,cri-o_cri-o
34,379,4,cri-o_cri-o
34,379,3,cri-o_cri-o
19,379,2,cri-o_cri-o
34,379,3,cri-o_cri-o
76,379,3,cri-o_cri-o
76,379,3,cri-o_cri-o
20,379,2,cri-o_cri-o
84,378,2,cri-o_cri-o
79,378,2,cri-o_cri-o
82,378,2,cri-o_cri-o
95,377,3,cri-o_cri-o
36,377,2,cri-o_cri-o
36,377,2,cri-o_cri-o
54,377,5,cri-o_cri-o
54,377,8,cri-o_cri-o
81,377,2,cri-o_cri-o
76,377,4,cri-o_cri-o
167,377,4,cri-o_cri-o
83,377,3,cri-o_cri-o
125,376,2,cri-o_cri-o
74,376,2,cri-o_cri-o
74,376,2,cri-o_cri-o
68,376,5,cri-o_cri-o
86,375,3,cri-o_cri-o
86,375,3,cri-o_cri-o
30,375,2,cri-o_cri-o
154,374,3,cri-o_cri-o
154,374,2,cri-o_cri-o
154,374,2,cri-o_cri-o
71,374,2,cri-o_cri-o
124,373,2,cri-o_cri-o
124,373,2,cri-o_cri-o
57,373,2,cri-o_cri-o
57,373,2,cri-o_cri-o
108,372,2,cri-o_cri-o
32,372,4,cri-o_cri-o
124,372,2,cri-o_cri-o
88,371,2,cri-o_cri-o
18,371,2,cri-o_cri-o
18,371,2,cri-o_cri-o
74,371,2,cri-o_cri-o
74,371,2,cri-o_cri-o
153,371,2,cri-o_cri-o
27,371,4,cri-o_cri-o
27,371,3,cri-o_cri-o
28,371,3,cri-o_cri-o
34,371,2,cri-o_cri-o
50,371,2,cri-o_cri-o
50,371,2,cri-o_cri-o
100,370,6,cri-o_cri-o
100,370,6,cri-o_cri-o
58,370,3,cri-o_cri-o
83,369,3,cri-o_cri-o
71,369,2,cri-o_cri-o
96,369,2,cri-o_cri-o
8,368,2,cri-o_cri-o
68,367,2,cri-o_cri-o
63,367,10,cri-o_cri-o
74,367,2,cri-o_cri-o
147,367,2,cri-o_cri-o
90,367,2,cri-o_cri-o
90,367,2,cri-o_cri-o
90,367,2,cri-o_cri-o
90,367,2,cri-o_cri-o
90,367,2,cri-o_cri-o
90,367,2,cri-o_cri-o
90,367,2,cri-o_cri-o
90,367,2,cri-o_cri-o
90,367,2,cri-o_cri-o
90,367,2,cri-o_cri-o
90,367,2,cri-o_cri-o
90,367,2,cri-o_cri-o
90,367,2,cri-o_cri-o
90,367,2,cri-o_cri-o
90,367,2,cri-o_cri-o
90,367,2,cri-o_cri-o
95,367,4,cri-o_cri-o
90,367,2,cri-o_cri-o
90,367,2,cri-o_cri-o
90,367,2,cri-o_cri-o
90,367,2,cri-o_cri-o
90,367,2,cri-o_cri-o
90,367,2,cri-o_cri-o
79,366,2,cri-o_cri-o
63,366,3,cri-o_cri-o
147,365,2,cri-o_cri-o
32,365,3,cri-o_cri-o
30,365,2,cri-o_cri-o
32,365,2,cri-o_cri-o
68,365,2,cri-o_cri-o
91,365,3,cri-o_cri-o
87,365,2,cri-o_cri-o
87,365,2,cri-o_cri-o
87,365,2,cri-o_cri-o
69,364,5,cri-o_cri-o
69,364,5,cri-o_cri-o
69,364,5,cri-o_cri-o
51,364,2,cri-o_cri-o
18,363,2,cri-o_cri-o
18,363,2,cri-o_cri-o
12,363,2,cri-o_cri-o
96,363,2,cri-o_cri-o
53,363,2,cri-o_cri-o
50,362,2,cri-o_cri-o
124,362,4,cri-o_cri-o
84,362,3,cri-o_cri-o
40,362,3,cri-o_cri-o
40,362,3,cri-o_cri-o
91,361,3,cri-o_cri-o
91,361,3,cri-o_cri-o
84,360,2,cri-o_cri-o
84,360,2,cri-o_cri-o
13,359,4,cri-o_cri-o
162,359,4,cri-o_cri-o
84,359,3,cri-o_cri-o
88,358,2,cri-o_cri-o
64,358,5,cri-o_cri-o
64,358,4,cri-o_cri-o
64,358,4,cri-o_cri-o
64,358,4,cri-o_cri-o
64,358,4,cri-o_cri-o
68,358,2,cri-o_cri-o
68,358,2,cri-o_cri-o
83,358,2,cri-o_cri-o
173,357,2,cri-o_cri-o
36,357,3,cri-o_cri-o
52,356,2,cri-o_cri-o
172,356,2,cri-o_cri-o
36,356,2,cri-o_cri-o
76,356,3,cri-o_cri-o
36,356,2,cri-o_cri-o
30,355,4,cri-o_cri-o
89,355,3,cri-o_cri-o
89,355,2,cri-o_cri-o
89,355,2,cri-o_cri-o
89,355,2,cri-o_cri-o
54,354,2,cri-o_cri-o
118,354,3,cri-o_cri-o
118,354,2,cri-o_cri-o
24,354,2,cri-o_cri-o
24,354,2,cri-o_cri-o
46,353,3,cri-o_cri-o
149,352,5,cri-o_cri-o
89,352,2,cri-o_cri-o
65,351,2,cri-o_cri-o
17,351,3,cri-o_cri-o
31,351,6,cri-o_cri-o
17,351,2,cri-o_cri-o
17,351,2,cri-o_cri-o
39,351,3,cri-o_cri-o
39,351,2,cri-o_cri-o
148,350,2,cri-o_cri-o
148,350,3,cri-o_cri-o
46,350,2,cri-o_cri-o
70,350,2,cri-o_cri-o
35,349,5,cri-o_cri-o
35,349,3,cri-o_cri-o
87,349,4,cri-o_cri-o
46,348,2,cri-o_cri-o
30,347,5,cri-o_cri-o
32,347,2,cri-o_cri-o
32,347,2,cri-o_cri-o
32,347,2,cri-o_cri-o
76,347,3,cri-o_cri-o
77,345,2,cri-o_cri-o
27,345,3,cri-o_cri-o
27,345,2,cri-o_cri-o
137,344,2,cri-o_cri-o
62,343,2,cri-o_cri-o
100,343,2,cri-o_cri-o
116,343,4,cri-o_cri-o
76,343,2,cri-o_cri-o
63,341,12,cri-o_cri-o
63,341,12,cri-o_cri-o
63,341,12,cri-o_cri-o
63,341,12,cri-o_cri-o
17,339,2,cri-o_cri-o
81,339,3,cri-o_cri-o
47,338,2,cri-o_cri-o
81,337,2,cri-o_cri-o
72,336,2,cri-o_cri-o
17,335,2,cri-o_cri-o
17,335,2,cri-o_cri-o
135,334,2,cri-o_cri-o
135,334,3,cri-o_cri-o
22,334,2,cri-o_cri-o
70,334,2,cri-o_cri-o
77,334,2,cri-o_cri-o
123,333,2,cri-o_cri-o
111,333,2,cri-o_cri-o
76,333,2,cri-o_cri-o
76,333,2,cri-o_cri-o
49,332,2,cri-o_cri-o
67,332,2,cri-o_cri-o
72,332,4,cri-o_cri-o
16,331,2,cri-o_cri-o
16,331,2,cri-o_cri-o
16,331,2,cri-o_cri-o
134,331,2,cri-o_cri-o
35,331,2,cri-o_cri-o
72,331,4,cri-o_cri-o
52,331,3,cri-o_cri-o
78,330,4,cri-o_cri-o
30,329,2,cri-o_cri-o
30,329,2,cri-o_cri-o
29,329,2,cri-o_cri-o
30,329,2,cri-o_cri-o
30,329,2,cri-o_cri-o
30,329,2,cri-o_cri-o
110,329,5,cri-o_cri-o
31,329,6,cri-o_cri-o
31,329,2,cri-o_cri-o
31,329,2,cri-o_cri-o
31,329,2,cri-o_cri-o
74,329,2,cri-o_cri-o
294,328,2,cri-o_cri-o
69,327,2,cri-o_cri-o
54,326,2,cri-o_cri-o
228,326,2,cri-o_cri-o
140,326,2,cri-o_cri-o
28,326,2,cri-o_cri-o
31,325,2,cri-o_cri-o
48,325,2,cri-o_cri-o
48,325,2,cri-o_cri-o
48,325,2,cri-o_cri-o
48,325,2,cri-o_cri-o
48,325,2,cri-o_cri-o
48,325,2,cri-o_cri-o
48,325,2,cri-o_cri-o
48,325,2,cri-o_cri-o
48,325,2,cri-o_cri-o
48,325,2,cri-o_cri-o
86,325,2,cri-o_cri-o
139,324,4,cri-o_cri-o
23,324,2,cri-o_cri-o
57,324,4,cri-o_cri-o
35,324,2,cri-o_cri-o
29,323,3,cri-o_cri-o
17,323,2,cri-o_cri-o
383,323,2,cri-o_cri-o
28,322,2,cri-o_cri-o
28,322,2,cri-o_cri-o
26,321,2,cri-o_cri-o
79,321,2,cri-o_cri-o
103,321,3,cri-o_cri-o
103,321,3,cri-o_cri-o
110,320,2,cri-o_cri-o
110,320,2,cri-o_cri-o
110,320,2,cri-o_cri-o
136,320,3,cri-o_cri-o
136,320,3,cri-o_cri-o
136,320,2,cri-o_cri-o
21,320,6,cri-o_cri-o
75,319,2,cri-o_cri-o
28,319,3,cri-o_cri-o
28,319,2,cri-o_cri-o
56,319,2,cri-o_cri-o
